File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF439BVT	bam	bam		alignments	GRCh38	ENCSR470HYQ	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				3	3_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF295ZPV/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	478470024	ENCODE Processing Pipeline	be4345ac359e98c478ac81e2111f20f1		https://www.encodeproject.org/files/ENCFF439BVT/@@download/ENCFF439BVT.bam	V29			released	s3://encode-public/2021/07/20/ee98b315-77f4-4f70-bc5d-be63da2eb348/ENCFF439BVT.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF545CXA	bam	bam		alignments	GRCh38	ENCSR470HYQ	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/ENCFF554PGV/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	271496732	ENCODE Processing Pipeline	735e60e482974c341f5eca31a8f7b462		https://www.encodeproject.org/files/ENCFF545CXA/@@download/ENCFF545CXA.bam	V29			released	s3://encode-public/2021/07/20/81d37f45-4686-4d24-9e82-9e2b97ef81cf/ENCFF545CXA.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF469ATL	bam	bam		alignments	GRCh38	ENCSR470HYQ	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				2	2_1							/files/ENCFF911UGW/, /files/ENCFF591RTN/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	426735880	ENCODE Processing Pipeline	29fa6ff800b400ac0e244edf63664717		https://www.encodeproject.org/files/ENCFF469ATL/@@download/ENCFF469ATL.bam	V29			released	s3://encode-public/2021/07/20/1d482f8c-b300-4e45-84b4-ae43333dae7e/ENCFF469ATL.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF791WUV	bam	bam		alignments	GRCh38	ENCSR563RLX	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF900XHI/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	358455844	ENCODE Processing Pipeline	7d7f8f6b66fe651cd896aa825396e2ec		https://www.encodeproject.org/files/ENCFF791WUV/@@download/ENCFF791WUV.bam	V29			released	s3://encode-public/2021/07/20/9e287802-1f21-4127-87bb-57c62dcda00f/ENCFF791WUV.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF158KCA	bam	bam		alignments	GRCh38	ENCSR293MOX	long read RNA-seq	/human-donors/ENCDO575EGL/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/ENCFF430RUG/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/	88674255	ENCODE Processing Pipeline	b4a0a61f98f4b2413abbb2b10acebc4b		https://www.encodeproject.org/files/ENCFF158KCA/@@download/ENCFF158KCA.bam	V29			released	s3://encode-public/2020/08/07/0db39611-5083-4ca5-9940-2be7476e82f7/ENCFF158KCA.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF693YCD	bam	bam		alignments	GRCh38	ENCSR853YZN	long read RNA-seq	/human-donors/ENCDO528BHB/	UBERON:0001072	posterior vena cava	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF710OYJ/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/	167597206	ENCODE Processing Pipeline	2f84fde304ab08bd9707794b0cad39cc		https://www.encodeproject.org/files/ENCFF693YCD/@@download/ENCFF693YCD.bam	V29			released	s3://encode-public/2021/04/07/cf1c987e-b6e7-46d7-ac2a-455043810fd2/ENCFF693YCD.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF147OYL	bam	bam		alignments	GRCh38	ENCSR081NRO	long read RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-27	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF967OHL/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	132155699	ENCODE Processing Pipeline	9e5d21b1d01459bb63471ac083fdfb58		https://www.encodeproject.org/files/ENCFF147OYL/@@download/ENCFF147OYL.bam	V29			released	s3://encode-public/2020/07/28/68641238-4146-454b-820d-9905c9ac04ac/ENCFF147OYL.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF772MSZ	bam	bam		alignments	GRCh38	ENCSR257JBF	long read RNA-seq	/human-donors/ENCDO336AAA/	CL:0008030	excitatory neuron	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_2							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF826VUW/	134946610	ENCODE Processing Pipeline	3c09efc54be2e1c303ffc28b254eb5a0		https://www.encodeproject.org/files/ENCFF772MSZ/@@download/ENCFF772MSZ.bam	V29			released	s3://encode-public/2020/07/25/21507836-5b99-42e0-a3ba-346cc0439be2/ENCFF772MSZ.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF117DUA	bam	bam		alignments	GRCh38	ENCSR257JBF	long read RNA-seq	/human-donors/ENCDO336AAA/	CL:0008030	excitatory neuron	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF451GPX/	125340723	ENCODE Processing Pipeline	98e06783ec7b53ae70aa5829340cb908		https://www.encodeproject.org/files/ENCFF117DUA/@@download/ENCFF117DUA.bam	V29			released	s3://encode-public/2020/07/25/a133f615-8776-48f0-befa-28d869d7d61b/ENCFF117DUA.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF936VUF	bam	bam		alignments	GRCh38	ENCSR904KAT	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF170KET/	556599843	ENCODE Processing Pipeline	44058095b19a372f11aa8ee8e9177854		https://www.encodeproject.org/files/ENCFF936VUF/@@download/ENCFF936VUF.bam	V29			released	s3://encode-public/2020/07/25/65104c88-951e-4cba-98b7-7ec3673a8551/ENCFF936VUF.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF939EUU	bam	bam		alignments	GRCh38	ENCSR904KAT	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				2	2_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF381WCH/	571039282	ENCODE Processing Pipeline	111122577adc425d7c423c8d5f1f92b9		https://www.encodeproject.org/files/ENCFF939EUU/@@download/ENCFF939EUU.bam	V29			released	s3://encode-public/2020/07/25/a74cd1f4-a3f8-4b6d-9823-ac812a39750b/ENCFF939EUU.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF731THW	bam	bam		alignments	GRCh38	ENCSR803XXZ	long read RNA-seq	/human-donors/ENCDO186XRB/	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-19	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF932COO/	114391176	ENCODE Processing Pipeline	2baba753637d9c7d475995b1cdd76cc9		https://www.encodeproject.org/files/ENCFF731THW/@@download/ENCFF731THW.bam	V29			released	s3://encode-public/2020/08/07/051afb84-bb42-4922-bba2-9a2751ad5496/ENCFF731THW.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF745DHX	bam	bam		alignments	GRCh38	ENCSR181CES	long read RNA-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF786LUJ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	386451471	ENCODE Processing Pipeline	b39afeb8cc5a20e5dc904562fe307857		https://www.encodeproject.org/files/ENCFF745DHX/@@download/ENCFF745DHX.bam	V29			released	s3://encode-public/2021/01/23/55ac5ede-b3f6-440f-9504-170c42a9275b/ENCFF745DHX.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF502LAB	bam	bam		alignments	GRCh38	ENCSR700XDQ	long read RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF795TPX/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/	277375083	ENCODE Processing Pipeline	62b7556ed7a86bf7df879c723ba905e6		https://www.encodeproject.org/files/ENCFF502LAB/@@download/ENCFF502LAB.bam	V29			released	s3://encode-public/2021/01/23/7fdb6249-d0b2-4039-a140-5dbe5c7305a7/ENCFF502LAB.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF644PGG	bam	bam		alignments	GRCh38	ENCSR587WPR	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000992	ovary	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-19	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF650CQV/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	58304767	ENCODE Processing Pipeline	156cf95c013f82c7e11fa4ea8ddfb4bc		https://www.encodeproject.org/files/ENCFF644PGG/@@download/ENCFF644PGG.bam	V29			released	s3://encode-public/2020/08/07/c1338b5c-e1a5-4a1c-a78a-467e0ffa3799/ENCFF644PGG.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF648NAR	bam	bam		alignments	GRCh38	ENCSR838WFC	long read RNA-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2020-03-20	ENCODE				1	1_1							/files/ENCFF407TMX/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	337379020	ENCODE Processing Pipeline	bf8fe9b8f6cf6f66321ad3eef4018368		https://www.encodeproject.org/files/ENCFF648NAR/@@download/ENCFF648NAR.bam	V29			released	s3://encode-public/2020/07/28/3f0c82b4-7657-49a3-a273-a11902b562cb/ENCFF648NAR.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF225CCJ	bam	bam		alignments	GRCh38	ENCSR838WFC	long read RNA-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2020-03-20	ENCODE				2	2_1							/files/ENCFF592BQN/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	378700722	ENCODE Processing Pipeline	638758d126f495a75c96b65299aad1c9		https://www.encodeproject.org/files/ENCFF225CCJ/@@download/ENCFF225CCJ.bam	V29			released	s3://encode-public/2020/07/28/21b3104d-ba3d-4e1f-9ab6-745428e6d11a/ENCFF225CCJ.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF016SHE	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF224GJB/	194874810	ENCODE Processing Pipeline	d5e2baad35a71a802b18da53bfd9100f		https://www.encodeproject.org/files/ENCFF016SHE/@@download/ENCFF016SHE.bam	V29			released	s3://encode-public/2020/08/07/d791bb91-d959-453f-87d5-6fb7736aee50/ENCFF016SHE.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF479EHE	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				3	3_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF027FIG/, /files/ENCFF911UGW/	151511625	ENCODE Processing Pipeline	f0b6306cf3b5693bb977db115773247c		https://www.encodeproject.org/files/ENCFF479EHE/@@download/ENCFF479EHE.bam	V29			released	s3://encode-public/2020/08/07/389da227-f058-4645-a05c-3de285a4289a/ENCFF479EHE.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF914XOH	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF128JBZ/, /files/ENCFF911UGW/	172790240	ENCODE Processing Pipeline	13251f3c3b21afe8aa48af2a095bbbe9		https://www.encodeproject.org/files/ENCFF914XOH/@@download/ENCFF914XOH.bam	V29			released	s3://encode-public/2020/08/07/77232952-c1cb-4c0a-8971-254fc0dde060/ENCFF914XOH.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF846YHI	bam	bam		alignments	GRCh38	ENCSR676IWT	long read RNA-seq	/human-donors/ENCDO336AAA/	EFO:0007950	GM23338	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_2							/files/ENCFF601FEJ/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	134497737	ENCODE Processing Pipeline	e247aa36b8bc0cf35b4d6b0632a02451		https://www.encodeproject.org/files/ENCFF846YHI/@@download/ENCFF846YHI.bam	V29			released	s3://encode-public/2020/07/25/2f14f35c-71b7-4008-ae05-2eb2d2d515a9/ENCFF846YHI.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF049QGQ	bam	bam		alignments	GRCh38	ENCSR676IWT	long read RNA-seq	/human-donors/ENCDO336AAA/	EFO:0007950	GM23338	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/ENCFF840GRV/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	134460550	ENCODE Processing Pipeline	4116752d12d6034eba9bfce8ca2f746a		https://www.encodeproject.org/files/ENCFF049QGQ/@@download/ENCFF049QGQ.bam	V29			released	s3://encode-public/2020/07/25/7150134f-3fdd-42f1-a988-189bedba0507/ENCFF049QGQ.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF745HHL	bam	bam		alignments	GRCh38	ENCSR425HFS	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0000947	aorta	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF999NQY/	400929928	ENCODE Processing Pipeline	a50f7b7f87bbaaa899ff18bce3b3d415		https://www.encodeproject.org/files/ENCFF745HHL/@@download/ENCFF745HHL.bam	V29			released	s3://encode-public/2020/07/25/a11616bd-ef5c-4f54-b9a9-c2a45b42ec70/ENCFF745HHL.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF509GHY	bam	bam		alignments	GRCh38	ENCSR530BOC	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0002351	progenitor cell of endocrine pancreas	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/ENCFF528JQR/	247059497	ENCODE Processing Pipeline	9f9ec8bc5346c4b3d518172608fefa4d		https://www.encodeproject.org/files/ENCFF509GHY/@@download/ENCFF509GHY.bam	V29			released	s3://encode-public/2020/07/25/8e577044-05b6-4de4-9971-cf522fa903b4/ENCFF509GHY.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF803KIA	bam	bam		alignments	GRCh38	ENCSR530BOC	long read RNA-seq	/human-donors/ENCDO222AAA/	CL:0002351	progenitor cell of endocrine pancreas	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/ENCFF039JBB/	364287924	ENCODE Processing Pipeline	936ef6424d78cae80e67b5b1d87a325d		https://www.encodeproject.org/files/ENCFF803KIA/@@download/ENCFF803KIA.bam	V29			released	s3://encode-public/2020/07/25/49b496f7-0686-4e99-8677-e045b3285bd3/ENCFF803KIA.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF757LOZ	bam	bam		alignments	GRCh38	ENCSR426KOP	long read RNA-seq	/human-donors/ENCDO392CRK/	UBERON:0002168	left lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-19	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF818VIC/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	101003857	ENCODE Processing Pipeline	939d93c2d30d72a235d4c1e6691b6397		https://www.encodeproject.org/files/ENCFF757LOZ/@@download/ENCFF757LOZ.bam	V29			released	s3://encode-public/2020/08/07/d552d0c7-9004-4fef-ac64-f8f595cb5f2a/ENCFF757LOZ.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF971JDY	bam	bam		alignments	GRCh38	ENCSR648QZP	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0015143	mesenteric fat pad	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF025MQM/	363027829	ENCODE Processing Pipeline	a11c1ba40749be8ea480059b1242b419		https://www.encodeproject.org/files/ENCFF971JDY/@@download/ENCFF971JDY.bam	V29			released	s3://encode-public/2020/07/25/55803819-0b70-4573-9882-916bba09bb77/ENCFF971JDY.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF044LIA	bam	bam		alignments	GRCh38	ENCSR947JHA	long read RNA-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/ENCFF369ZIJ/	481809848	ENCODE Processing Pipeline	2c576b7e5694dc6b6d9e239d73984064		https://www.encodeproject.org/files/ENCFF044LIA/@@download/ENCFF044LIA.bam	V29			released	s3://encode-public/2021/01/23/6635e1e8-56e9-4b27-9286-e6a00a9e7d4a/ENCFF044LIA.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF322UJU	bam	bam		alignments	GRCh38	ENCSR526TQU	long read RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF103OYU/	429705196	ENCODE Processing Pipeline	a3a600ee457e5689ddce96aef1ce2cc8		https://www.encodeproject.org/files/ENCFF322UJU/@@download/ENCFF322UJU.bam	V29			released	s3://encode-public/2021/01/23/bb605c00-5c20-4af7-b554-b07b9ea1140a/ENCFF322UJU.bam	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF074WRN	bam	bam		alignments	GRCh38	ENCSR657HJW	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF425JER/	130639235	ENCODE Processing Pipeline	7dbd6b0f08b803fad996998b940d03bd		https://www.encodeproject.org/files/ENCFF074WRN/@@download/ENCFF074WRN.bam	V29			released	s3://encode-public/2020/07/25/4762e3e6-6f80-4070-9967-4bc5976a9cc5/ENCFF074WRN.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF243PFI	bam	bam		alignments	GRCh38	ENCSR995WKW	long read RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-27	ENCODE				1	1_1							/files/ENCFF020MWV/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	104195091	ENCODE Processing Pipeline	5ae21a3cdd18d5ffc84abb266047f388		https://www.encodeproject.org/files/ENCFF243PFI/@@download/ENCFF243PFI.bam	V29			released	s3://encode-public/2020/07/28/988c2992-c9f8-40de-8f0e-1d4e174795ec/ENCFF243PFI.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF809QBD	bam	bam		alignments	GRCh38	ENCSR746ITG	long read RNA-seq	/human-donors/ENCDO575EGL/	UBERON:0002168	left lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-19	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF386BBR/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	98808906	ENCODE Processing Pipeline	7b9d9cc058a0539e01c487f504e1b72b		https://www.encodeproject.org/files/ENCFF809QBD/@@download/ENCFF809QBD.bam	V29			released	s3://encode-public/2020/08/07/c87e94a6-9506-4658-a4c4-c22fcddc75a7/ENCFF809QBD.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF344KQF	bam	bam		alignments	GRCh38	ENCSR424QFN	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0002079	left cardiac atrium	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF131UMN/	181450999	ENCODE Processing Pipeline	833f54346ae9ce0b82c60985a1ecdba1		https://www.encodeproject.org/files/ENCFF344KQF/@@download/ENCFF344KQF.bam	V29			released	s3://encode-public/2021/04/07/c39088d9-bc89-406a-b5de-f94438b5ddd3/ENCFF344KQF.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF472TSL	bam	bam		alignments	GRCh38	ENCSR138TAS	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0001072	posterior vena cava	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2020-07-30	ENCODE				1	1_1							/files/ENCFF798BHO/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/	230804589	ENCODE Processing Pipeline	59970f1177920f2587e33008f5e3fb37		https://www.encodeproject.org/files/ENCFF472TSL/@@download/ENCFF472TSL.bam	V29			released	s3://encode-public/2020/07/25/b9903188-c2d1-499a-932a-64773dfa0bf3/ENCFF472TSL.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF583MSU	bam	bam		alignments	GRCh38	ENCSR477HHG	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0000992	ovary	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/ENCFF056MAB/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	382410084	ENCODE Processing Pipeline	0545b3e029790d172eee28faf2cde160		https://www.encodeproject.org/files/ENCFF583MSU/@@download/ENCFF583MSU.bam	V29			released	s3://encode-public/2020/07/25/9bc20909-be10-4772-bb05-fcc1615dd046/ENCFF583MSU.bam	ENCODE4 v2.0.0 GRCh38 V29	released			
