File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF418QYR	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR762OPQ	BruChase-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF114IJR/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	239252755	Mats Ljungman, UMichigan	9069aef67b7d7be51b46f9708bda2652		https://www.encodeproject.org/files/ENCFF418QYR/@@download/ENCFF418QYR.bigWig				released	s3://encode-public/2021/09/03/1aa192db-5f4a-40b1-9dd1-f850b95c7c85/ENCFF418QYR.bigWig	Lab custom GRCh38	released			
ENCFF491PKC	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR762OPQ	BruChase-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF114IJR/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	234007602	Mats Ljungman, UMichigan	c4962bb2727686879712da9508d420ac		https://www.encodeproject.org/files/ENCFF491PKC/@@download/ENCFF491PKC.bigWig				released	s3://encode-public/2021/09/03/07b74a4e-3e3c-41b1-b78f-74e23a4c0b7e/ENCFF491PKC.bigWig	Lab custom GRCh38	released			
ENCFF369BGA	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR762OPQ	BruChase-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF075RBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	281209096	Mats Ljungman, UMichigan	3021b537d0813eb934e98cf2c605eafa		https://www.encodeproject.org/files/ENCFF369BGA/@@download/ENCFF369BGA.bigWig				released	s3://encode-public/2021/09/03/af478395-57b8-4de3-84e6-1840d8d00823/ENCFF369BGA.bigWig	Lab custom GRCh38	released			
ENCFF197MLH	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR762OPQ	BruChase-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF075RBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	272868665	Mats Ljungman, UMichigan	118e0e02371413b899c525149caf525a		https://www.encodeproject.org/files/ENCFF197MLH/@@download/ENCFF197MLH.bigWig				released	s3://encode-public/2021/09/03/4c42ffd3-d1c4-446e-9d6e-f1a943d9fbf3/ENCFF197MLH.bigWig	Lab custom GRCh38	released			
ENCFF052SYF	bam	bam		unfiltered alignments	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1		151					/files/ENCFF948GRJ/, /files/ENCFF280LBW/, /files/ENCFF276YOI/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF267BFZ/	4764489253	Mats Ljungman, UMichigan	eaf88d118faa0787206e8a3ad4819884		https://www.encodeproject.org/files/ENCFF052SYF/@@download/ENCFF052SYF.bam				released	s3://encode-public/2020/06/08/6f795192-a2e3-4950-8e22-5c9eeac6a755/ENCFF052SYF.bam	Lab custom GRCh38	released			
ENCFF578ABT	bam	bam		unfiltered alignments	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1		151					/files/ENCFF280LBW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF288IGT/, /files/ENCFF267BFZ/, /files/ENCFF413QPC/	4629569435	Mats Ljungman, UMichigan	8961f1566ab4bb2774655ee5d5880026		https://www.encodeproject.org/files/ENCFF578ABT/@@download/ENCFF578ABT.bam				released	s3://encode-public/2020/06/08/3d86fb6b-45c4-4237-98b3-53cf3f849788/ENCFF578ABT.bam	Lab custom GRCh38	released			
ENCFF124XSI	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF052SYF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	227702160	Mats Ljungman, UMichigan	f889d08ee7c7a20820bf8cafe349d44e		https://www.encodeproject.org/files/ENCFF124XSI/@@download/ENCFF124XSI.bigWig				released	s3://encode-public/2021/09/03/92323b17-2b5b-42c9-95e8-77bda150ef04/ENCFF124XSI.bigWig	Lab custom GRCh38	released			
ENCFF858SOO	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF052SYF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	213943868	Mats Ljungman, UMichigan	da50e1bff46f0af9f52dcb6e8d56481d		https://www.encodeproject.org/files/ENCFF858SOO/@@download/ENCFF858SOO.bigWig				released	s3://encode-public/2021/09/03/b0315d8d-28db-4299-8c95-5ec30639bdee/ENCFF858SOO.bigWig	Lab custom GRCh38	released			
ENCFF115OAC	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF578ABT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	224964850	Mats Ljungman, UMichigan	f5072f410cfac27202fe6b056ca55328		https://www.encodeproject.org/files/ENCFF115OAC/@@download/ENCFF115OAC.bigWig				released	s3://encode-public/2021/09/03/8843cf4e-d932-4233-a08d-e2d723f631a4/ENCFF115OAC.bigWig	Lab custom GRCh38	released			
ENCFF281NNI	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR993ASV	BruChase-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF578ABT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	214790486	Mats Ljungman, UMichigan	ac5e8bded1b23c9a4d9eac39554907c2		https://www.encodeproject.org/files/ENCFF281NNI/@@download/ENCFF281NNI.bigWig				released	s3://encode-public/2021/09/03/f23b0915-7b9a-4b7a-b108-d15697ef9864/ENCFF281NNI.bigWig	Lab custom GRCh38	released			
ENCFF357YLF	bam	bam		unfiltered alignments	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1		151					/files/ENCFF280LBW/, /files/ENCFF992DOC/, /files/ENCFF134NLH/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF267BFZ/	4565372104	Mats Ljungman, UMichigan	39209dd3c86cf0eb8560396dcb89379e		https://www.encodeproject.org/files/ENCFF357YLF/@@download/ENCFF357YLF.bam				released	s3://encode-public/2020/09/11/55caf825-3cef-45cc-bd5c-a6c662110ea5/ENCFF357YLF.bam	Lab custom GRCh38	released			
ENCFF159OBX	bam	bam		unfiltered alignments	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1		151					/files/ENCFF675SNH/, /files/ENCFF885JYI/, /files/ENCFF280LBW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF267BFZ/	5297740498	Mats Ljungman, UMichigan	4e43682d4b7153235b81c2b8a86a7f65		https://www.encodeproject.org/files/ENCFF159OBX/@@download/ENCFF159OBX.bam				released	s3://encode-public/2020/09/11/6820b366-97de-44b4-8d52-fe4c1853e90f/ENCFF159OBX.bam	Lab custom GRCh38	released			
ENCFF591DUX	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	219066180	Mats Ljungman, UMichigan	3346d3e2e6486cf3d61c9d49c5fbecbf		https://www.encodeproject.org/files/ENCFF591DUX/@@download/ENCFF591DUX.bigWig				released	s3://encode-public/2021/09/03/4a41109f-8d11-4844-98ef-f73ae978f584/ENCFF591DUX.bigWig	Lab custom GRCh38	released			
ENCFF583NUM	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	201754276	Mats Ljungman, UMichigan	2dbe4baf512ea9c66230e844e2b0ef47		https://www.encodeproject.org/files/ENCFF583NUM/@@download/ENCFF583NUM.bigWig				released	s3://encode-public/2021/09/03/058f4658-58d1-42ed-890a-bfffb2850574/ENCFF583NUM.bigWig	Lab custom GRCh38	released			
ENCFF585DDJ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	232944343	Mats Ljungman, UMichigan	bbde10a72969d3fd4b44e679f138e3ed		https://www.encodeproject.org/files/ENCFF585DDJ/@@download/ENCFF585DDJ.bigWig				released	s3://encode-public/2021/09/03/435f06b1-2c02-45d2-b44c-d70c70affd3b/ENCFF585DDJ.bigWig	Lab custom GRCh38	released			
ENCFF507FYR	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	213497708	Mats Ljungman, UMichigan	c960994b73bb876d72cb70f19f77f661		https://www.encodeproject.org/files/ENCFF507FYR/@@download/ENCFF507FYR.bigWig				released	s3://encode-public/2021/09/03/6060eb74-41eb-49f2-8f4b-eba918b898a4/ENCFF507FYR.bigWig	Lab custom GRCh38	released			
ENCFF674MFK	bam	bam		unfiltered alignments	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF624OKS/, /files/ENCFF659FBA/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5473598085	Mats Ljungman, UMichigan	1c8bd72e34e8272df05e887d3befb3b0		https://www.encodeproject.org/files/ENCFF674MFK/@@download/ENCFF674MFK.bam				released	s3://encode-public/2021/09/03/440e85a9-dc77-4136-bac8-c66abc62af66/ENCFF674MFK.bam	Lab custom GRCh38	released			
ENCFF143SCU	bam	bam		unfiltered alignments	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF624OKS/, /files/ENCFF659FBA/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	977753166	Mats Ljungman, UMichigan	39588dc19f6895c5b753b3de18f38946		https://www.encodeproject.org/files/ENCFF143SCU/@@download/ENCFF143SCU.bam				released	s3://encode-public/2021/09/03/d273b123-ed67-4f0a-803c-28e958f66cc5/ENCFF143SCU.bam	Lab custom GRCh38	released			
ENCFF926JPD	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF674MFK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	246049226	Mats Ljungman, UMichigan	589ce79cfb2578f37db42c5d7ebcd012		https://www.encodeproject.org/files/ENCFF926JPD/@@download/ENCFF926JPD.bigWig				released	s3://encode-public/2021/09/03/d1c56006-1496-4419-aa8e-1b985f8eb5e4/ENCFF926JPD.bigWig	Lab custom GRCh38	released			
ENCFF475OGB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF674MFK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	229139663	Mats Ljungman, UMichigan	f56464c6b0ffb01140b3530312210106		https://www.encodeproject.org/files/ENCFF475OGB/@@download/ENCFF475OGB.bigWig				released	s3://encode-public/2021/09/03/30a58fec-6889-4103-8c41-3ffc306de83c/ENCFF475OGB.bigWig	Lab custom GRCh38	released			
ENCFF593NMV	bam	bam		unfiltered alignments	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF040LVX/, /files/ENCFF521EQZ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	4728550030	Mats Ljungman, UMichigan	8a873555d6c829c0e0bfcd793ba591d5		https://www.encodeproject.org/files/ENCFF593NMV/@@download/ENCFF593NMV.bam				released	s3://encode-public/2021/09/03/fc892073-18c1-4ebf-9701-9d7bbb3229fa/ENCFF593NMV.bam	Lab custom GRCh38	released			
ENCFF965TJD	bam	bam		unfiltered alignments	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF040LVX/, /files/ENCFF521EQZ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	827893254	Mats Ljungman, UMichigan	a9ef3f61e16c9aaba83e5655d659c8ea		https://www.encodeproject.org/files/ENCFF965TJD/@@download/ENCFF965TJD.bam				released	s3://encode-public/2021/09/03/c3433e47-f3fc-4008-b638-f82e5a0ae4d6/ENCFF965TJD.bam	Lab custom GRCh38	released			
ENCFF460KLP	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF593NMV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	214806003	Mats Ljungman, UMichigan	1f791c98dcc3fe699ea7cfa3a13f47ce		https://www.encodeproject.org/files/ENCFF460KLP/@@download/ENCFF460KLP.bigWig				released	s3://encode-public/2021/09/03/b2ea20c1-67b9-4a21-8e97-1b1b25404eff/ENCFF460KLP.bigWig	Lab custom GRCh38	released			
ENCFF819SPF	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR012JHB	BruChase-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF593NMV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	203433556	Mats Ljungman, UMichigan	7c2e40c654e718f93a4e5a1f4f71456c		https://www.encodeproject.org/files/ENCFF819SPF/@@download/ENCFF819SPF.bigWig				released	s3://encode-public/2021/09/03/0b49bbf9-3208-4636-8f6b-03186df843ed/ENCFF819SPF.bigWig	Lab custom GRCh38	released			
ENCFF706ATM	bam	bam		unfiltered alignments	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF971ZWB/, /files/ENCFF123JCM/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5351145067	Mats Ljungman, UMichigan	b4863e9dc2ffcd847d98a74d61c29215		https://www.encodeproject.org/files/ENCFF706ATM/@@download/ENCFF706ATM.bam				released	s3://encode-public/2021/09/03/a817fa4b-2391-421b-aac2-63349d62243b/ENCFF706ATM.bam	Lab custom GRCh38	released			
ENCFF777ZOT	bam	bam		unfiltered alignments	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF971ZWB/, /files/ENCFF123JCM/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	334381577	Mats Ljungman, UMichigan	1d7763b5db1e9f7c0191607b2b274c4b		https://www.encodeproject.org/files/ENCFF777ZOT/@@download/ENCFF777ZOT.bam				released	s3://encode-public/2021/09/03/47a901b7-d854-49a8-9d8a-542017818f2f/ENCFF777ZOT.bam	Lab custom GRCh38	released			
ENCFF717QQP	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF706ATM/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	260113252	Mats Ljungman, UMichigan	6bb1d3ddbcd55e97d6314245a0a9cb1d		https://www.encodeproject.org/files/ENCFF717QQP/@@download/ENCFF717QQP.bigWig				released	s3://encode-public/2021/09/03/6a546fbc-1436-400c-b8eb-92188f269c59/ENCFF717QQP.bigWig	Lab custom GRCh38	released			
ENCFF531WZY	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF706ATM/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	248338848	Mats Ljungman, UMichigan	f3ee78a746c7e8e1772640ad160fef90		https://www.encodeproject.org/files/ENCFF531WZY/@@download/ENCFF531WZY.bigWig				released	s3://encode-public/2021/09/03/8fed29a2-4cba-4d3a-9cdf-638149d487a7/ENCFF531WZY.bigWig	Lab custom GRCh38	released			
ENCFF905RGN	bam	bam		unfiltered alignments	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF343XIP/, /files/ENCFF665RIV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5218020845	Mats Ljungman, UMichigan	53995c0ab7259194ce771adcd17e3044		https://www.encodeproject.org/files/ENCFF905RGN/@@download/ENCFF905RGN.bam				released	s3://encode-public/2021/09/03/2466bffd-75f6-4f3a-b4dd-c1f21b76b673/ENCFF905RGN.bam	Lab custom GRCh38	released			
ENCFF381ZZG	bam	bam		unfiltered alignments	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF343XIP/, /files/ENCFF665RIV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	261954106	Mats Ljungman, UMichigan	1ad1046df97fa8cc2c39fb09e5d79658		https://www.encodeproject.org/files/ENCFF381ZZG/@@download/ENCFF381ZZG.bam				released	s3://encode-public/2021/09/03/1a53c1de-9546-45eb-b508-c3472c9cf625/ENCFF381ZZG.bam	Lab custom GRCh38	released			
ENCFF135URL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF905RGN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	250779102	Mats Ljungman, UMichigan	c8b9f9218d3266c7294a062fc4785cea		https://www.encodeproject.org/files/ENCFF135URL/@@download/ENCFF135URL.bigWig				released	s3://encode-public/2021/09/03/02944d59-7cc2-424b-9228-ba640dfee332/ENCFF135URL.bigWig	Lab custom GRCh38	released			
ENCFF260KQD	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR444JTC	Bru-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF905RGN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	237894167	Mats Ljungman, UMichigan	1fd0f84e4a7b91db1427d3f4f406cee1		https://www.encodeproject.org/files/ENCFF260KQD/@@download/ENCFF260KQD.bigWig				released	s3://encode-public/2021/09/03/a8615c72-85c0-4f61-b3b3-54ebd0125d08/ENCFF260KQD.bigWig	Lab custom GRCh38	released			
ENCFF439XAG	bam	bam		unfiltered alignments	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF624IKJ/, /files/ENCFF065WFB/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5278001483	Mats Ljungman, UMichigan	78301b54a6394b78becbd1c98ff08062		https://www.encodeproject.org/files/ENCFF439XAG/@@download/ENCFF439XAG.bam				released	s3://encode-public/2021/09/03/695b8858-ceee-4621-ad1e-17cdb5cfd2d1/ENCFF439XAG.bam	Lab custom GRCh38	released			
ENCFF679KEN	bam	bam		unfiltered alignments	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF624IKJ/, /files/ENCFF065WFB/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	762953731	Mats Ljungman, UMichigan	38080cadb393934fdc228c7d1471e6e6		https://www.encodeproject.org/files/ENCFF679KEN/@@download/ENCFF679KEN.bam				released	s3://encode-public/2021/09/03/524465a5-faad-4390-9d6a-95992111cc0c/ENCFF679KEN.bam	Lab custom GRCh38	released			
ENCFF998DZV	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF439XAG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	202352559	Mats Ljungman, UMichigan	52e5a2546f79af77d94ee6eada3d634d		https://www.encodeproject.org/files/ENCFF998DZV/@@download/ENCFF998DZV.bigWig				released	s3://encode-public/2021/09/03/07c3c427-c670-4266-8f1f-090858191b64/ENCFF998DZV.bigWig	Lab custom GRCh38	released			
ENCFF292BZS	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF439XAG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	187781527	Mats Ljungman, UMichigan	c30e1e5a1519ffba2d8d532f707cd934		https://www.encodeproject.org/files/ENCFF292BZS/@@download/ENCFF292BZS.bigWig				released	s3://encode-public/2021/09/03/f736c2f6-cc5b-4c77-8494-3fe6e60b9e6d/ENCFF292BZS.bigWig	Lab custom GRCh38	released			
ENCFF990DTJ	bam	bam		unfiltered alignments	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF742SAP/, /files/ENCFF395ZAO/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	4544271177	Mats Ljungman, UMichigan	a43b3fa2a84db4fa6d14d90623479960		https://www.encodeproject.org/files/ENCFF990DTJ/@@download/ENCFF990DTJ.bam				released	s3://encode-public/2021/09/03/7db10802-417f-44a4-9871-1a10deee54f8/ENCFF990DTJ.bam	Lab custom GRCh38	released			
ENCFF754UFE	bam	bam		unfiltered alignments	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF742SAP/, /files/ENCFF395ZAO/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	715049224	Mats Ljungman, UMichigan	a33b4ca1d4f4be1f5875f5b28e933699		https://www.encodeproject.org/files/ENCFF754UFE/@@download/ENCFF754UFE.bam				released	s3://encode-public/2021/09/03/c182bc62-8be4-46d5-8d23-bb2bdd621808/ENCFF754UFE.bam	Lab custom GRCh38	released			
ENCFF609MXL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF990DTJ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	176841146	Mats Ljungman, UMichigan	8832641d4fc5b23e9592f748cc0aebc3		https://www.encodeproject.org/files/ENCFF609MXL/@@download/ENCFF609MXL.bigWig				released	s3://encode-public/2021/09/03/fd046402-17ff-4f86-ae15-a85a3d2aa695/ENCFF609MXL.bigWig	Lab custom GRCh38	released			
ENCFF778PWG	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR672HUM	BruChase-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF990DTJ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	163267964	Mats Ljungman, UMichigan	02736904a024694e97c29b75a3118d97		https://www.encodeproject.org/files/ENCFF778PWG/@@download/ENCFF778PWG.bigWig				released	s3://encode-public/2021/09/03/cb0d4aca-b548-47d1-bc98-b18923ee3bd0/ENCFF778PWG.bigWig	Lab custom GRCh38	released			
